"timestamp","latitude","longitude","avg_acc_x","avg_acc_y","avg_acc_z","avg_gyro_x","avg_gyro_y","avg_gyro_z","avg_speed","std_acc_x","std_acc_y","std_acc_z","std_gyro_x","std_gyro_y","std_gyro_z","std_speed","max_acc_x","max_acc_y","max_acc_z","max_gyro_x","max_gyro_y","max_gyro_z","max_speed","min_acc_x","min_acc_y","min_acc_z","min_gyro_x","min_gyro_y","min_gyro_z","min_speed","label"
1659095886588.0,6.6730298,-1.5674441,0.040170037746429445,0.08447341918945313,0.17591466903686523,0.0,0.0,0.0,6.124446868896484,0.08034007549285889,0.30020407252987047,0.3856117627841389,0.0,0.0,0.0,0.17653852804802106,0.20085018873214722,0.5203428268432617,0.6064214706420898,0.0,0.0,0.0,6.340661525726318,0.0,-0.37359142303466797,-0.4880499839782715,0.0,0.0,0.0,5.980303764343262,0
1659095887188.0,6.6731331,-1.56745,0.040170037746429445,-0.0747182846069336,0.02060985565185547,0.04019493460655212,0.0,0.0,6.289618587493896,0.08034007549285889,0.1494365692138672,0.5642430946469514,0.08038986921310425,0.0,0.0,0.06251457682091635,0.20085018873214722,0.0,0.9347381591796875,0.20097467303276062,0.0,0.0,6.340661525726318,0.0,-0.37359142303466797,-0.6317124366760254,0.0,0.0,0.0,6.213054180145264,0
1659095887788.0,6.6732347,-1.5674935,0.055417323112487794,-0.0358922004699707,-0.13236560821533203,0.0,0.0,0.0,6.213054180145264,0.11083464622497559,0.20911417382864694,0.7272740391526408,0.0,0.0,0.0,0.0,0.27708661556243896,0.2335200309753418,0.8896121978759766,0.0,0.0,0.0,6.213054180145264,0.0,-0.4129810333251953,-1.207801342010498,0.0,0.0,0.0,6.213054180145264,0
1659095888389.0,6.6732347,-1.5674935,0.12118907570838929,0.25824680328369143,0.2862713813781738,0.0,0.0,0.0,6.213054180145264,0.1493258973902318,0.378194859960104,0.7924449506009077,0.0,0.0,0.0,0.0,0.32885876297950745,0.6773242950439453,1.0063581466674805,0.0,0.0,0.0,6.213054180145264,0.0,-0.4129810333251953,-1.207801342010498,0.0,0.0,0.0,6.213054180145264,0
1659095888989.0,6.6732347,-1.5674935,0.261589777469635,-0.09336442947387695,0.10798015594482421,-0.006475171446800232,0.0,0.0,6.213054180145264,0.3205878530706744,0.413993038477309,0.7079689430421409,0.1387315727144718,0.0,0.0,0.0,0.6721921563148499,0.554865837097168,1.0063581466674805,0.2028072625398636,0.0,0.0,6.213054180145264,0.0,-0.467010498046875,-0.8139543533325195,-0.23518311977386475,0.0,0.0,6.213054180145264,0
1659095889589.0,6.6732347,-1.5674935,0.23926311433315278,-0.06593055725097656,0.12064027786254883,0.04056145250797272,0.0,0.0,6.213054180145264,0.37958209476161686,0.48859763200749895,1.1761390253547164,0.08112290501594543,0.0,0.0,0.0,0.6721921563148499,0.858583927154541,1.9863815307617188,0.2028072625398636,0.0,0.0,6.213054180145264,-0.3245052397251129,-0.467010498046875,-1.5162138938903809,0.0,0.0,0.0,6.213054180145264,0
1659095890189.0,6.6732347,-1.5674935,0.01267479658126831,0.39151487350463865,0.7851897239685058,0.0,0.0,0.0,6.213054180145264,0.2258099597521561,0.41214858660940695,1.2452151806439284,0.0,0.0,0.0,0.0,0.38787922263145447,0.858583927154541,1.9863815307617188,0.0,0.0,0.0,6.213054180145264,-0.3245052397251129,-0.36405038833618164,-1.5162138938903809,0.0,0.0,0.0,6.213054180145264,0
1659095890788.0,6.6732347,-1.5674935,0.0709946870803833,-0.09011850357055665,-0.12330188751220703,0.05375614166259766,0.0,0.0,6.205102157592774,0.1419893741607666,0.5922277765165596,1.2788537624384906,0.10751228332519532,0.0,0.0,0.015904045104980467,0.3549734354019165,0.5911884307861328,1.6668071746826172,0.2687807083129883,0.0,0.0,6.213054180145264,0.0,-1.120004653930664,-2.1624927520751953,0.0,0.0,0.0,6.1732940673828125,0
1659095891388.0,6.6734419,-1.5675491,0.0709946870803833,-0.2240009307861328,-0.38844890594482423,0.0,0.0,0.0,6.181246089935303,0.1419893741607666,0.4480018615722656,0.8911140689696135,0.0,0.0,0.0,0.015904045104980467,0.3549734354019165,0.0,0.22024822235107422,0.0,0.0,0.0,6.213054180145264,0.0,-1.120004653930664,-2.1624927520751953,0.0,0.0,0.0,6.1732940673828125,0
1659095891988.0,6.6734419,-1.5675491,-0.2593222737312317,0.26088895797729494,0.2927284240722656,0.0,0.0,0.0,6.452732086181641,0.3180498370951743,0.24062324524273973,0.2416154994529798,0.0,0.0,0.0,0.3422402803956912,0.0,0.638242244720459,0.531494140625,0.0,0.0,0.0,6.871889114379883,-0.674934446811676,0.0,0.0,0.0,0.0,0.0,6.1732940673828125,0
1659095892588.0,6.6735224,-1.5674724,-0.4196540653705597,0.2986039161682129,0.14599828720092772,0.0,0.0,0.0,6.871889114379883,0.2540559442185321,0.20704421626273398,0.5319205333493041,0.0,0.0,0.0,0.0,0.0,0.638242244720459,0.531494140625,0.0,0.0,0.0,6.871889114379883,-0.674934446811676,0.0,-0.8973517417907715,0.0,0.0,0.0,6.871889114379883,0
1659095893189.0,6.6735224,-1.5674724,-0.21943495869636537,0.12065305709838867,-0.3143491744995117,0.0,0.0,0.0,6.871889114379883,0.20387358222239063,0.14896180835942147,0.7762077397151191,0.0,0.0,0.0,0.0,0.0,0.3313765525817871,0.6163339614868164,0.0,0.0,0.0,6.871889114379883,-0.5421138405799866,0.0,-1.5080552101135254,0.0,0.0,0.0,6.871889114379883,0
1659095893789.0,6.6734629,-1.5674801,0.056460022926330566,0.05437774658203125,0.17661476135253906,0.0,0.0,0.0,4.524284887313843,0.11292004585266113,0.1087554931640625,0.2429213154508104,0.0,0.0,0.0,1.9168108247708986,0.28230011463165283,0.27188873291015625,0.6163339614868164,0.0,0.0,0.0,6.871889114379883,0.0,0.0,0.0,0.0,0.0,0.0,2.9592154026031494,0
1659095894388.0,6.6734629,-1.5674801,0.0,0.0,0.10149936676025391,0.0,0.0,0.0,4.083574867248535,0.0,0.0,0.12458207360447346,0.0,0.0,0.0,2.2487189292907717,0.0,0.0,0.2667398452758789,0.0,0.0,0.0,8.581012725830078,0.0,0.0,0.0,0.0,0.0,0.0,2.9592154026031494,0
1659095894988.0,6.6737322,-1.5673931,0.08312734365463256,0.0,0.17532672882080078,0.0,0.0,0.0,7.456653261184693,0.16625468730926513,0.0,0.41369728010223666,0.0,0.0,0.0,2.2487189292907717,0.41563671827316284,0.0,0.760894775390625,0.0,0.0,0.0,8.581012725830078,0.0,0.0,-0.48952484130859375,0.0,0.0,0.0,2.9592154026031494,0
1659095895589.0,6.6737322,-1.5673931,0.08312734365463256,0.047620105743408206,-0.16201229095458985,0.0,0.0,0.0,8.581012725830078,0.16625468730926513,0.09524021148681641,0.5152156636899874,0.0,0.0,0.0,0.0,0.41563671827316284,0.23810052871704102,0.760894775390625,0.0,0.0,0.0,8.581012725830078,0.0,0.0,-0.7067480087280273,0.0,0.0,0.0,8.581012725830078,0
1659095896188.0,6.6737322,-1.5673931,0.0601675271987915,0.0806056022644043,-0.2902793884277344,-0.04153883755207062,0.0,0.0,8.581012725830078,0.120335054397583,0.2209597402774772,0.5056317351936814,0.08307767510414124,0.0,0.0,0.0,0.3008376359939575,0.4036412239074707,0.39800071716308594,0.0,0.0,0.0,8.581012725830078,0.0,-0.23871374130249023,-1.1332387924194336,-0.2076941877603531,0.0,0.0,8.581012725830078,0
1659095896788.0,6.6737322,-1.5673931,-0.2692352533340454,-0.1906604766845703,-0.5251869201660156,-0.156992369890213,0.0,0.0,8.581012725830078,0.33040668946048074,0.511805667986414,0.8881313409681297,0.13980142258705022,0.0,0.0,0.0,0.0,0.4036412239074707,0.39800071716308594,0.0,0.0,0.0,8.581012725830078,-0.7061467170715332,-1.13008451461792,-2.1927542686462402,-0.3634648323059082,0.0,0.0,8.581012725830078,0
1659095897389.0,6.6737322,-1.5673931,-0.3895063936710358,-0.17354707717895507,0.04260950088500977,-0.07269296646118165,0.0,0.0,8.581012725830078,0.25712890217364126,0.5150725590236845,1.2228771663339941,0.1453859329223633,0.0,0.0,0.0,0.0,0.2765798568725586,1.4666175842285156,0.0,0.0,0.0,8.581012725830078,-0.7061467170715332,-1.13008451461792,-2.1927542686462402,-0.3634648323059082,0.0,0.0,8.581012725830078,0
1659095897989.0,6.6737322,-1.5673931,-0.11645380258560181,0.06200733184814453,0.8386579513549804,0.0,0.0,0.0,8.581012725830078,0.14293674214537258,0.20300863001272215,0.5084235881743413,0.0,0.0,0.0,0.0,0.0,0.2889699935913086,1.4666175842285156,0.0,0.0,0.0,8.581012725830078,-0.30602410435676575,-0.25551319122314453,0.23107242584228516,0.0,0.0,0.0,8.581012725830078,0
1659095898588.0,6.6737322,-1.5673931,-0.006195932626724243,-0.10579957962036132,-0.02405853271484375,0.0,0.0,0.0,8.803045082092286,0.16509048562866185,0.21159915924072265,0.9361115802801939,0.0,0.0,0.0,0.805334380920583,0.24526524543762207,0.0,1.2616424560546875,0.0,0.0,0.0,10.334650993347168,-0.2762449085712433,-0.5289978981018066,-1.504837989807129,0.0,0.0,0.0,7.937536239624023,0
1659095899188.0,6.6740741,-1.567251,-0.008004975318908692,-0.17222118377685547,-0.20476694107055665,0.0,0.0,0.0,8.416959190368653,0.1680625456188399,0.21992445655573292,0.7936748624430607,0.0,0.0,0.0,0.9588459014892577,0.24526524543762207,0.0,0.6993951797485352,0.0,0.0,0.0,10.334650993347168,-0.2852901220321655,-0.5289978981018066,-1.504837989807129,0.0,0.0,0.0,7.937536239624023,0
1659095899789.0,6.6740741,-1.567251,-0.009059804677963256,0.0,0.17989540100097656,0.0,0.0,0.0,7.733529663085937,0.16647869584585018,0.0,0.2710625675916491,0.0,0.0,0.0,0.24985600834517643,0.23999109864234924,0.0,0.6993951797485352,0.0,0.0,0.0,7.937536239624023,-0.2852901220321655,0.0,0.0,0.0,0.0,0.0,7.427519798278809,0
1659095900388.0,6.6740869,-1.5673336,0.04799821972846985,-0.06368627548217773,0.046497535705566403,0.0,0.0,0.0,7.313278770446777,0.0959964394569397,0.12737255096435546,0.45051806516696974,0.0,0.0,0.0,0.2284820556640625,0.23999109864234924,0.0,0.7180166244506836,0.0,0.0,0.0,7.427519798278809,0.0,-0.31843137741088867,-0.6856107711791992,0.0,0.0,0.0,6.856314659118652,0
1659095900988.0,6.6741123,-1.5674129,-0.04683017134666443,0.04936647415161133,0.07456531524658203,0.04508185386657715,0.0,0.0,6.970555686950684,0.2441355350053285,0.2273004089136936,0.45181846736434944,0.0901637077331543,0.0,0.0,0.2284820556640625,0.25813305377960205,0.3510150909423828,0.6248550415039062,0.22540926933288574,0.0,0.0,7.427519798278809,-0.4922839105129242,-0.31843137741088867,-0.6856107711791992,0.0,0.0,0.0,6.856314659118652,0
1659095901588.0,6.6741274,-1.5675656,-0.0490761399269104,0.38324756622314454,0.29184799194335936,0.04508185386657715,0.0,0.0,6.737506103515625,0.24824038179964356,0.3504727082813161,0.25719816376356974,0.0901637077331543,0.0,0.0,0.09700677943483346,0.25813305377960205,0.7963294982910156,0.6248550415039062,0.22540926933288574,0.0,0.0,6.856314659118652,-0.503513753414154,0.0,0.0,0.0,0.0,0.0,6.658300399780273,0
1659095902188.0,6.6741274,-1.5675656,-0.2633929193019867,0.2981711387634277,0.020607471466064453,0.0,0.0,0.0,6.741294479370117,0.22155564530531455,0.4860292075550405,0.42401245777418534,0.0,0.0,0.0,0.10164657333352649,0.0,0.7963294982910156,0.5122919082641602,0.0,0.0,0.0,6.865785598754883,-0.503513753414154,-0.48302507400512695,-0.7313475608825684,0.0,0.0,0.0,6.658300399780273,0
1659095902789.0,6.6741418,-1.5676691,-0.17579023838043212,-0.20074453353881835,-0.43579463958740233,0.0,0.0,0.0,6.865785598754883,0.22365167955933285,0.36197338454100103,0.410316523852056,0.0,0.0,0.0,0.0,0.0,0.4086580276489258,0.0,0.0,0.0,0.0,6.865785598754883,-0.5352195501327515,-0.5752444267272949,-1.0468482971191406,0.0,0.0,0.0,6.865785598754883,0
1659095903388.0,6.6741418,-1.5676691,0.04829266965389252,-0.22876739501953125,-0.13350133895874022,0.0,0.0,0.0,6.865785598754883,0.35555989811743827,0.3250790255640489,0.625375012217455,0.0,0.0,0.0,0.0,0.5552201271057129,0.28693723678588867,0.6207723617553711,0.0,0.0,0.0,6.865785598754883,-0.5352195501327515,-0.5752444267272949,-1.0468482971191406,0.0,0.0,0.0,6.865785598754883,0
1659095903988.0,6.6741418,-1.5676691,-0.014582595229148865,0.16904745101928711,0.4657101631164551,0.0,0.0,0.0,6.865785598754883,0.16409727562297988,0.3508869767115492,0.769370805096503,0.0,0.0,0.0,0.0,0.22146277129650116,0.5298237800598145,1.7521657943725586,0.0,0.0,0.0,6.865785598754883,-0.2943757474422455,-0.5014185905456543,-0.6375269889831543,0.0,0.0,0.0,6.865785598754883,0
1659095904588.0,6.6741418,-1.5676691,-0.09279565215110779,0.2542759895324707,0.504862117767334,0.0,0.0,0.0,6.865785598754883,0.32906620510338963,0.2715465707838463,0.7864967717829937,0.0,0.0,0.0,0.0,0.39069855213165283,0.5298237800598145,1.7521657943725586,0.0,0.0,0.0,6.865785598754883,-0.6098163723945618,-0.2401890754699707,-0.7091164588928223,0.0,0.0,0.0,6.865785598754883,0
1659095905189.0,6.6741418,-1.5676691,0.08744401335716248,0.20226554870605468,0.3189695358276367,0.0,0.0,0.0,6.865785598754883,0.22771612168713143,0.2763209154059122,0.45674110162368975,0.0,0.0,0.0,0.0,0.39069855213165283,0.46300554275512695,0.8548488616943359,0.0,0.0,0.0,6.865785598754883,-0.24486044049263,-0.318148136138916,-0.38858699798583984,0.0,0.0,0.0,6.865785598754883,0
1659095905788.0,6.6741418,-1.5676691,0.04113067090511322,-0.1026224136352539,-0.1220550537109375,0.0,0.0,0.0,6.865785598754883,0.08226134181022644,0.2497652182299731,0.4233563386839903,0.0,0.0,0.0,0.0,0.2056533545255661,0.25205087661743164,0.6549949645996094,0.0,0.0,0.0,6.865785598754883,0.0,-0.44701480865478516,-0.49462270736694336,0.0,0.0,0.0,6.865785598754883,0
1659095906388.0,6.6742506,-1.5674681,0.04113067090511322,0.13085536956787108,0.38490095138549807,0.0,0.0,0.0,5.392170238494873,0.08226134181022644,0.16045745571183276,0.6614777609724893,0.0,0.0,0.0,1.203201903254877,0.2056533545255661,0.33957862854003906,1.4731483459472656,0.0,0.0,0.0,6.865785598754883,0.0,0.0,-0.49462270736694336,0.0,0.0,0.0,4.409759998321533,0
1659095906988.0,6.6742506,-1.5674681,0.0,0.018329620361328125,0.11979551315307617,0.0,0.0,0.0,4.409759998321533,0.0,0.4643907126794888,0.8012455346146882,0.0,0.0,0.0,0.0,0.0,0.4739251136779785,1.4731483459472656,0.0,0.0,0.0,4.409759998321533,0.0,-0.7460904121398926,-0.6981158256530762,0.0,0.0,0.0,4.409759998321533,0
1659095907594.0,6.6742506,-1.5674681,0.07087462544441223,0.10825719833374023,-0.10942096710205078,0.0,0.0,0.0,4.409759998321533,0.2667731286360289,0.2751051329065328,0.5601503331342026,0.0,0.0,0.0,0.0,0.5760383009910583,0.4739251136779785,0.6968450546264648,0.0,0.0,0.0,4.409759998321533,-0.2216651737689972,-0.2904634475708008,-0.7769107818603516,0.0,0.0,0.0,4.409759998321533,0
1659095908188.0,6.6742506,-1.5674681,0.12163275480270386,0.0,-0.45963659286499026,-0.04056145250797272,0.0,0.0,4.409759998321533,0.2537514103448778,0.0,0.45720198460028943,0.08112290501594543,0.0,0.0,0.0,0.4501141607761383,0.0,0.0,0.0,0.0,0.0,4.409759998321533,-0.2216651737689972,0.0,-1.173414707183838,-0.2028072625398636,0.0,0.0,4.409759998321533,0
1659095908789.0,6.6742506,-1.5674681,0.1255724847316742,0.002998542785644531,-0.07399549484252929,-0.04056145250797272,0.0,0.0,4.409759998321533,0.2562567520547934,0.14716567539546668,0.7525991423518141,0.08112290501594543,0.0,0.0,0.0,0.46481412649154663,0.2401132583618164,1.0947928428649902,0.0,0.0,0.0,4.409759998321533,-0.21666648983955383,-0.22512054443359375,-1.173414707183838,-0.2028072625398636,0.0,0.0,4.409759998321533,0
1659095909389.0,6.6742506,-1.5674681,0.13417424857616425,-0.2453460693359375,0.02734241485595703,0.0,0.0,0.0,4.409759998321533,0.2291236772110944,0.34657359583186664,0.54964365173278,0.0,0.0,0.0,0.0,0.46481412649154663,0.2401132583618164,1.0947928428649902,0.0,0.0,0.0,4.409759998321533,-0.21666648983955383,-0.72637939453125,-0.3939824104309082,0.0,0.0,0.0,4.409759998321533,0
1659095909988.0,6.6742506,-1.5674681,-0.20563340783119202,-0.412017822265625,-0.12519454956054688,0.0,0.0,0.0,4.27653923034668,0.29645893716806027,0.3504670262988454,0.7915964600956715,0.0,0.0,0.0,0.26644153594970704,0.20247983932495117,0.0,1.426417350769043,0.0,0.0,0.0,4.409759998321533,-0.6709290146827698,-0.8183660507202148,-0.7621722221374512,0.0,0.0,0.0,3.7436561584472656,0
1659095910588.0,6.6741789,-1.5672466,-0.3277232527732849,-0.01925630569458008,0.761711597442627,0.05461135506629944,0.0,0.0,3.8768769264221192,0.2122736462580353,0.2692662390110125,1.0771195325419376,0.10922271013259888,0.0,0.0,0.26644153594970704,0.0,0.37597036361694336,2.4625396728515625,0.2730567753314972,0.0,0.0,4.409759998321533,-0.6709290146827698,-0.47225189208984375,-0.5879015922546387,0.0,0.0,0.0,3.7436561584472656,0
1659095911189.0,6.6741789,-1.5672466,-0.02107846736907959,0.21880865097045898,1.2721979141235351,0.0,0.0,0.0,3.7436561584472656,0.1723154190426722,0.18577172450686946,0.8825483376180349,0.0,0.0,0.0,0.0,0.21668344736099243,0.43895435333251953,2.4625396728515625,0.0,0.0,0.0,3.7436561584472656,-0.3220757842063904,0.0,0.0,0.0,0.0,0.0,3.7436561584472656,0
1659095911788.0,6.6741789,-1.5672466,-0.021728384494781493,-0.6456388473510742,-0.3288707733154297,0.0779464066028595,0.0,0.0,3.7436561584472656,0.4082703692976473,0.7980910235387222,1.4653493026403712,0.155892813205719,0.0,0.0,0.0,0.4439319372177124,0.43895435333251953,1.940603256225586,0.3897320330142975,0.0,0.0,3.7436561584472656,-0.7692573070526123,-1.6038360595703125,-2.2749080657958984,0.0,0.0,0.0,3.7436561584472656,0
1659095912388.0,6.6741789,-1.5672466,-0.07511898279190063,-0.561388635635376,-0.7218318939208984,0.09138543903827667,0.0,0.0,3.7436561584472656,0.37908114601261333,0.6593604217319603,1.0553931755157393,0.11209441959815955,0.0,0.0,0.0,0.39366239309310913,0.4138834476470947,0.49831485748291016,0.2382374405860901,0.0,0.0,3.7436561584472656,-0.7692573070526123,-1.6038360595703125,-2.2749080657958984,0.0,0.0,0.0,3.7436561584472656,0
1659095912988.0,6.6741789,-1.5672466,0.30672723054885864,0.7082302093505859,0.10612068176269532,0.2047620326280594,0.0,0.05900958180427551,3.7436561584472656,0.2993567825316436,0.8230558538987615,0.858222154220239,0.20799093066142615,0.0,0.11801916360855103,0.0,0.8084614276885986,1.4677824974060059,1.2488489151000977,0.5668829679489136,0.0,0.29504790902137756,3.7436561584472656,0.0,-0.7633819580078125,-1.395437240600586,0.0,0.0,0.0,3.7436561584472656,0
1659095913589.0,6.6741789,-1.5672466,0.3167207956314087,0.4067823886871338,0.012844085693359375,0.0,0.0,0.09969320595264435,3.7436561584472656,0.3029051881853965,0.6797859048808771,0.26310965661564234,0.0,0.0,0.12548985927034007,0.0,0.8084614276885986,1.3718633651733398,0.3007059097290039,0.0,0.0,0.29504790902137756,3.7436561584472656,0.0,-0.38895511627197266,-0.45630455017089844,0.0,0.0,0.0,3.7436561584472656,0
1659095914190.0,6.6742875,-1.5671162,0.13262395262718202,0.0648453712463379,0.134393310546875,0.0,0.0,0.04068362414836883,3.6685202598571776,0.17722181971821555,0.1296907424926758,0.3906105601491658,0.0,0.0,0.08136724829673767,0.061348204303739114,0.4436302185058594,0.32422685623168945,0.6292476654052734,0.0,0.0,0.20341812074184418,3.7436561584472656,0.0,0.0,-0.45630455017089844,0.0,0.0,0.0,3.618429660797119,0
1659095914789.0,6.6742875,-1.5671162,0.016142547130584717,0.05611152648925781,-0.28290891647338867,0.0,0.0,0.0,3.618429660797119,0.3599643029244606,0.341910546561203,0.6089489769580406,0.0,0.0,0.0,0.0,0.5780261754989624,0.4752469062805176,0.4990234375,0.0,0.0,0.0,3.618429660797119,-0.42904576659202576,-0.518916130065918,-1.2520685195922852,0.0,0.0,0.0,3.618429660797119,0
